repository_name,file_path,all_committers
microsoft/vscode,src/vs/editor/common/languages/highlights/ini.scm,"Alex Ross, GitHub"
microsoft/vscode,src/vs/workbench/contrib/notebook/browser/diff/inlineDiff/notebookCellDiffDecorator.ts,"Aaron Munger, GitHub"
microsoft/vscode,src/vs/workbench/contrib/notebook/browser/diff/inlineDiff/notebookDeletedCellDecorator.ts,"Aaron Munger, GitHub"
microsoft/vscode,src/vs/workbench/contrib/notebook/browser/diff/inlineDiff/notebookInlineDiff.ts,"Aaron Munger, GitHub"
microsoft/vscode,src/vs/workbench/contrib/notebook/browser/diff/inlineDiff/notebookInlineDiffWidget.ts,"Aaron Munger, GitHub"
microsoft/vscode,src/vs/workbench/contrib/notebook/browser/diff/inlineDiff/notebookInsertedCellDecorator.ts,"Aaron Munger, GitHub"
microsoft/vscode,src/vs/base/common/observableInternal/logging/debugger/debuggerApi.d.ts,"Henning Dieterichs, GitHub"
microsoft/vscode,src/vs/base/common/observableInternal/logging/debugger/debuggerRpc.ts,"Henning Dieterichs, GitHub"
microsoft/vscode,src/vs/base/common/observableInternal/logging/debugger/devToolsLogger.ts,"Henning Dieterichs, GitHub"
microsoft/vscode,src/vs/base/common/observableInternal/logging/debugger/rpc.ts,"Henning Dieterichs, GitHub"
microsoft/vscode,src/vs/base/common/observableInternal/logging/debugger/utils.ts,"Henning Dieterichs, GitHub"
microsoft/vscode,extensions/terminal-suggest/fixtures/shell-parser/basic/input.sh,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/fixtures/shell-parser/basic/output.txt,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/fixtures/shell-parser/multipleStatements/input.sh,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/fixtures/shell-parser/multipleStatements/output.txt,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/fixtures/shell-parser/primaryExpressions/input.sh,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/fixtures/shell-parser/primaryExpressions/output.txt,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/fixtures/shell-parser/variables/input.sh,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/fixtures/shell-parser/variables/output.txt,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/apt.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/brew.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/cat.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/chmod.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/chown.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/cp.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/curl.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/df.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/du.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/find.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/git.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/grep.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/head.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/kill.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/killall.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/less.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/more.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/mv.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/nano.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/node.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/npm.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/npx.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/nvm.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/pnpm.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/ps.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/pwd.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/python.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/scp.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/ssh.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/tail.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/top.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/uname.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/vim.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/wget.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/yarn.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/README.md,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/api-binding-wrappers/executeCommand.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/api-binding-wrappers/executeCommandWrappers.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/api-bindings/types.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete-parser/caches.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete-parser/errors.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete-parser/parseArguments.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/fig/hooks.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/generators/cache.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/generators/customSuggestionsGenerator.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/generators/helpers.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/generators/scriptSuggestionsGenerator.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/state/generators.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/state/types.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/fig-autocomplete-shared/convert.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/fig-autocomplete-shared/index.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/fig-autocomplete-shared/mixins.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/fig-autocomplete-shared/revert.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/fig-autocomplete-shared/specMetadata.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/fig-autocomplete-shared/utils.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/figInterface.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/shared/index.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/shared/internal.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/shared/test/utils.test.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/shared/utils.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/shell-parser/command.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/shell-parser/errors.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/shell-parser/index.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/shell-parser/parser.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/shell-parser/test/command.test.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/shell-parser/test/parser.test.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/helpers/completionItem.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/helpers/file.ts,"Seong Min Park, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/test/completions/upstream/git.test.ts,"Seong Min Park, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/theme.ts,"Seong Min Park, GitHub"
microsoft/vscode,src/vs/platform/actions/browser/dropdownActionViewItemWithKeybinding.ts,"Seong Min Park, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/browser/actions/chatAttachPromptAction.ts,"Seong Min Park, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/browser/actions/chatAttachPromptAction/showPromptSelectionDialog.ts,"Seong Min Park, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/browser/chatEditing/chatEditingEditorAccessibility.ts,"Seong Min Park, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/browser/promptSyntax/contributions/usePromptCommand.ts,"Seong Min Park, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/test/common/promptSyntax/testUtils/mockFilesystem.test.ts,"Seong Min Park, GitHub"
microsoft/vscode,src/vs/workbench/contrib/extensions/electron-sandbox/installFailedExtensions.ts,"Seong Min Park, GitHub"
microsoft/vscode,src/vs/workbench/services/treeSitter/browser/treeSitterCodeEditors.ts,"Seong Min Park, GitHub"
microsoft/vscode,src/vs/workbench/services/treeSitter/browser/treeSitterCodeEditors.ts,"Alex Ross, GitHub"
microsoft/vscode,src/vs/workbench/contrib/extensions/electron-sandbox/installFailedExtensions.ts,"Josh Spicer, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/browser/actions/chatAttachPromptAction/showPromptSelectionDialog.ts,Oleg Solomko
microsoft/vscode,src/vs/workbench/contrib/chat/browser/actions/chatAttachPromptAction.ts,Oleg Solomko
microsoft/vscode,src/vs/workbench/contrib/chat/browser/promptSyntax/contributions/usePromptCommand.ts,Oleg Solomko
microsoft/vscode,extensions/terminal-suggest/src/fig/api-binding-wrappers/executeCommand.ts,"Megan Rogge, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/api-binding-wrappers/executeCommandWrappers.ts,"Megan Rogge, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/api-bindings/types.ts,"Megan Rogge, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/fig/hooks.ts,"Megan Rogge, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/generators/cache.ts,"Megan Rogge, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/generators/customSuggestionsGenerator.ts,"Megan Rogge, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/generators/helpers.ts,"Megan Rogge, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/generators/scriptSuggestionsGenerator.ts,"Megan Rogge, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/state/generators.ts,"Megan Rogge, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/state/types.ts,"Megan Rogge, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/figInterface.ts,"Megan Rogge, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/helpers/completionItem.ts,"Megan Rogge, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/helpers/file.ts,"Megan Rogge, GitHub"
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/theme.ts,"Megan Rogge, GitHub"
microsoft/vscode,src/vs/workbench/contrib/chat/browser/chatEditing/chatEditingEditorAccessibility.ts,"Megan Rogge, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/api-binding-wrappers/executeCommand.ts,Daniel Imms
microsoft/vscode,extensions/terminal-suggest/src/fig/api-binding-wrappers/executeCommandWrappers.ts,Daniel Imms
microsoft/vscode,extensions/terminal-suggest/src/fig/api-bindings/types.ts,Daniel Imms
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/fig/hooks.ts,Daniel Imms
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/generators/cache.ts,Daniel Imms
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/generators/customSuggestionsGenerator.ts,Daniel Imms
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/generators/helpers.ts,Daniel Imms
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/generators/scriptSuggestionsGenerator.ts,Daniel Imms
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/state/generators.ts,Daniel Imms
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/state/types.ts,Daniel Imms
microsoft/vscode,extensions/terminal-suggest/src/fig/figInterface.ts,Daniel Imms
microsoft/vscode,extensions/terminal-suggest/src/helpers/completionItem.ts,Daniel Imms
microsoft/vscode,extensions/terminal-suggest/src/helpers/file.ts,Daniel Imms
microsoft/vscode,src/vs/editor/contrib/inlineCompletions/browser/view/inlineEdits/theme.ts,Daniel Imms
microsoft/vscode,src/vs/workbench/contrib/chat/browser/chatEditing/chatEditingEditorAccessibility.ts,Daniel Imms
microsoft/vscode,src/vs/workbench/contrib/chat/browser/chatEditing/chatEditingEditorAccessibility.ts,"Johannes Rieken, GitHub"
microsoft/vscode,.eslint-plugin-local/vscode-dts-use-export.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/git/src/cache.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/git/src/historyItemDetailsProvider.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/github/src/historyItemDetailsProvider.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/ipynb/src/test/clearOutputs.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/microsoft-authentication/src/common/env.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/.gitignore,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/fixtures/shell-parser/basic/input.sh,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/fixtures/shell-parser/basic/output.txt,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/fixtures/shell-parser/multipleStatements/input.sh,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/fixtures/shell-parser/multipleStatements/output.txt,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/fixtures/shell-parser/primaryExpressions/input.sh,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/fixtures/shell-parser/primaryExpressions/output.txt,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/fixtures/shell-parser/variables/input.sh,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/fixtures/shell-parser/variables/output.txt,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/scripts/clone-fig.ps1,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/scripts/clone-fig.sh,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/scripts/update-specs.js,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/scripts/update-specs.ps1,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/scripts/update-specs.sh,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/apt.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/brew.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/cat.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/chmod.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/chown.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/cp.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/curl.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/df.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/du.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/echo.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/find.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/git.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/grep.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/head.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/kill.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/killall.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/less.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/ls.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/mkdir.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/more.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/mv.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/nano.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/node.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/npm.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/npx.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/nvm.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/pnpm.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/ps.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/pwd.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/python.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/rm.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/rmdir.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/scp.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/ssh.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/tail.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/top.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/touch.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/uname.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/vim.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/wget.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/completions/upstream/yarn.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/constants.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/env/pathExecutableCache.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/README.md,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/api-binding-wrappers/executeCommand.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/api-binding-wrappers/executeCommandWrappers.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/api-bindings/types.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete-parser/caches.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete-parser/errors.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete-parser/parseArguments.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/fig/hooks.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/generators/cache.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/generators/customSuggestionsGenerator.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/generators/helpers.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/generators/scriptSuggestionsGenerator.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/state/generators.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/autocomplete/state/types.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/fig-autocomplete-shared/convert.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/fig-autocomplete-shared/index.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/fig-autocomplete-shared/mixins.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/fig-autocomplete-shared/revert.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/fig-autocomplete-shared/specMetadata.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/fig-autocomplete-shared/utils.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/figInterface.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/shared/errors.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/shared/index.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/shared/internal.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/shared/test/utils.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/shared/utils.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/shell-parser/command.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/shell-parser/errors.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/shell-parser/index.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/shell-parser/parser.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/shell-parser/test/command.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/fig/shell-parser/test/parser.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/helpers/completionItem.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/helpers/executable.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/helpers/file.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/helpers/os.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/helpers/uri.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/shell/bash.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/shell/common.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/shell/fish.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/shell/pwsh.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/shell/zsh.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/test/completions/cd.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/test/completions/code-insiders.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/test/completions/code.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/test/completions/upstream/echo.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/test/completions/upstream/git.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/test/completions/upstream/ls.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/test/completions/upstream/mkdir.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/test/completions/upstream/rm.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/test/completions/upstream/rmdir.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/test/completions/upstream/touch.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/test/env/pathExecutableCache.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/test/fig.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/test/helpers.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/test/tokens.test.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/tokens.ts,"Johannes Rieken, GitHub"
microsoft/vscode,extensions/terminal-suggest/src/types.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/typings/crypto.d.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/base/common/decorators/cancelPreviousCalls.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/base/common/objectCache.ts,"Johannes Rieken, GitHub"
microsoft/vscode,src/vs/base/common/observableDisposable.ts,"Johannes Rieken, GitHub"
